state,municipality_agency,document_title,document_date,company_llc_name,extracted_water_metric,extracted_quote,source_url,document_url,local_file_path,source_portal,permit_number,match_term,matched_company,keyword_matches,relevance_score,scraped_at
OH,Columbus City Utilities Board,Current Agenda,,"Recommendation of a Public-Private Agreement, Bowen Engineering
4. Water Treatment Plant 1 GMAX proposal, Bowen Engineering
5. Professional Services Agreement, Beatty Lane Lift Station Replacement Mod No.1
6. Issuance of Sewage Works Revenue Bonds, Resolution 6-2026
7. On-Call Policy Update
8. Updated 2026 Wage and Classification Schedule
STANDING REPORTS
1. Claims
a.Water Claims
b.Wastewater Claims
c. SRF Claims
d.City of Co",,,http://www.columbusutilities.org/wp-content/uploads/Agenda-02.19.2026.pdf,http://www.columbusutilities.org/wp-content/uploads/Agenda-02.19.2026.pdf,data/downloads/ohio/columbus/Agenda-02.19.2026.pdf,oh_columbus_utilities,,PDF on Columbus Utilities Board page,,,0.00,2026-03-16T04:29:22.556462
OH,New Albany,2026 New Albany City Council Regular Meeting Schedule,,"New Albany City Co; Regular Meeting Schedule
New Albany City Co; Village Hall and the Public Service Co",,,https://newalbanyohio.org/wp-content/uploads/2025/11/2026-New-Albany-City-Council-Regular-Meeting-Schedule.pdf,https://newalbanyohio.org/wp-content/uploads/2025/11/2026-New-Albany-City-Council-Regular-Meeting-Schedule.pdf,data/downloads/ohio/new_albany/2026-New-Albany-City-Council-Regular-Meeting-Schedule.pdf,oh_new_albany,,PDF link on council page,,,0.00,2026-03-16T04:30:59.856353
OH,New Albany,Agenda,,Sergeant Michael Co,,,https://newalbanyohio.org/wp-content/uploads/2026/03/Council-Agenda-3-17-26.pdf,https://newalbanyohio.org/wp-content/uploads/2026/03/Council-Agenda-3-17-26.pdf,data/downloads/ohio/new_albany/Council-Agenda-3-17-26.pdf,oh_new_albany,,PDF link on council page,,,0.00,2026-03-16T04:31:07.360881
OH,New Albany,Amended Agenda,,"Abbey Brooks, Co; Executive Session pursuant to Ohio Revised Co",,,https://newalbanyohio.org/wp-content/uploads/2026/02/Council-Agenda-3-3-26-Amended.pdf,https://newalbanyohio.org/wp-content/uploads/2026/02/Council-Agenda-3-3-26-Amended.pdf,data/downloads/ohio/new_albany/Council-Agenda-3-3-26-Amended.pdf,oh_new_albany,,PDF link on council page,,,0.00,2026-03-16T04:31:16.059354
OH,New Albany,Agenda,,Executive Session pursuant to Ohio Revised Co,,,https://newalbanyohio.org/wp-content/uploads/2026/02/Agenda-2-17-26.pdf,https://newalbanyohio.org/wp-content/uploads/2026/02/Agenda-2-17-26.pdf,data/downloads/ohio/new_albany/Agenda-2-17-26.pdf,oh_new_albany,,PDF link on council page,,,0.00,2026-03-16T04:31:24.350490
OH,New Albany,Minutes,,,,,https://newalbanyohio.org/wp-content/uploads/2026/03/Council-Minutes-2-17-26.pdf,https://newalbanyohio.org/wp-content/uploads/2026/03/Council-Minutes-2-17-26.pdf,data/downloads/ohio/new_albany/Council-Minutes-2-17-26.pdf,oh_new_albany,,PDF link on council page,,,0.00,2026-03-16T04:31:30.940240
OH,Ohio EPA,Ohio EPA General Permit OHD000001 — Data Center Wastewater (Status: unknown),2026-03-16T04:33:25.008517,,,,https://www.epa.state.oh.us/dsw/permits/gplist,,,oh_epa_general_permit,,Ohio EPA data center general permit OHD000001,,,0.00,2026-03-16T04:33:28.108304
OH,Ohio EPA,Central Ohio Regional Water Study — Overview (March 2025),2025-03-01T00:00:00,,,,https://dam.assets.ohio.gov/image/upload/epa.ohio.gov/Portals/0/water/CentralWaterStudyOverview.pdf,https://dam.assets.ohio.gov/image/upload/epa.ohio.gov/Portals/0/water/CentralWaterStudyOverview.pdf,,oh_central_water_study,,Central Ohio Regional Water Study — data center demand projections,Intel,,0.00,2026-03-16T04:34:14.016036
OH,Ohio EPA,Central Ohio Regional Water Study — Licking County Detail (March 2025),2025-03-01T00:00:00,,,,https://dam.assets.ohio.gov/image/upload/epa.ohio.gov/Portals/0/water/LickingWaterStudy.pdf,https://dam.assets.ohio.gov/image/upload/epa.ohio.gov/Portals/0/water/LickingWaterStudy.pdf,,oh_central_water_study,,Central Ohio Regional Water Study — data center demand projections,Intel,,0.00,2026-03-16T04:34:19.411640
OH,Ohio EPA,Central Ohio Regional Water Study — Pickaway County Detail (March 2025),2025-03-01T00:00:00,,,,https://dam.assets.ohio.gov/image/upload/epa.ohio.gov/Portals/0/water/PickawayWaterStudy.pdf,https://dam.assets.ohio.gov/image/upload/epa.ohio.gov/Portals/0/water/PickawayWaterStudy.pdf,,oh_central_water_study,,Central Ohio Regional Water Study — data center demand projections,Intel,,0.00,2026-03-16T04:34:27.967991
VA,Virginia DEQ,VPDES Outfall: Amazon com Services LLC - DDC4 1 - VAR052461 (Outfall VAR052461002),,Amazon com Services LLC - DDC4 1,,,https://apps.deq.virginia.gov/arcgis/rest/services/public/EDMA/MapServer/119/query?where=VAP_PMT_NO='VAR052461'&f=html,,,va_deq_arcgis,VAR052461,facility name matched: Amazon,Amazon,,0.00,2026-06-01T11:37:11.568738
VA,Virginia DEQ,VPDES Outfall: RIC2 Amazon - VAR052421 (Outfall VAR052421001),,RIC2 Amazon,,,https://apps.deq.virginia.gov/arcgis/rest/services/public/EDMA/MapServer/119/query?where=VAP_PMT_NO='VAR052421'&f=html,,,va_deq_arcgis,VAR052421,facility name matched: Amazon,Amazon,,0.00,2026-06-01T11:37:11.586904
VA,Virginia DEQ,VPDES Outfall: Amazon com Services LLC - DDC4 - VAR052420 (Outfall VAR052420002),,Amazon com Services LLC - DDC4,,,https://apps.deq.virginia.gov/arcgis/rest/services/public/EDMA/MapServer/119/query?where=VAP_PMT_NO='VAR052420'&f=html,,,va_deq_arcgis,VAR052420,facility name matched: Amazon,Amazon,,0.00,2026-06-01T11:37:11.589677
